No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
technical secrets,3,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
technical secrets,3,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
technical secrets,3,,,,,
technical secrets,3,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
technical secrets,3,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
technical secrets,3,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
technical secrets,3,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
technical secrets,3,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
technical secrets,3,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
technical secrets,3,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
technical secrets,3,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
computer software,2,,,,,
computer software,2,,,,,
computer software,2,,,,,
No intellectual property rights involved,1,,,,,
No intellectual property rights involved,1,,,,,
